embryo_id,bf_f_infocus,if_zsum,Score_str,Uniformly_sampled_timepoint,cv0_split0,cv0_split1,cv0_split2,cv0_split3,cv0_split4,cv1_split0,cv1_split1,cv1_split2,cv1_split3,cv1_split4,cv2_split0,cv2_split1,cv2_split2,cv2_split3,cv2_split4,cv3_split0,cv3_split1,cv3_split2,cv3_split3,cv3_split4,cv4_split0,cv4_split1,cv4_split2,cv4_split3,cv4_split4
ds1_305,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_305.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_305.tif,abnormal,143,train,train,val,test,val,train,test,train,train,train,train,train,val,test,train,train,train,val,test,val,train,test,val,val,train
ds2_000,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_000.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_000.tif,normal,137,val,train,train,test,train,train,train,test,val,train,val,train,val,train,test,train,train,val,test,train,train,test,train,train,train
ds2_001,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_001.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_001.tif,abnormal,150,train,val,train,train,test,train,train,test,train,train,train,train,test,train,val,train,train,test,train,val,val,val,test,train,val
ds2_002,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_002.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_002.tif,abnormal,115,train,train,val,test,train,test,train,train,train,train,train,val,test,train,train,train,test,train,train,train,train,train,train,val,test
ds2_003,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_003.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_003.tif,abnormal,113,train,test,train,train,train,val,train,test,train,train,test,val,val,val,train,test,val,train,train,train,train,test,train,train,val
ds2_004,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_004.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_004.tif,normal,153,train,train,test,val,train,train,train,train,train,test,val,train,train,test,train,val,train,train,train,test,train,train,train,train,test
ds2_005,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_005.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_005.tif,abnormal,131,train,val,test,train,train,train,train,train,test,train,train,train,train,test,train,test,train,val,val,train,val,train,train,train,test
ds2_006,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_006.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_006.tif,abnormal,147,train,test,val,train,train,train,train,test,train,train,train,train,train,train,test,train,val,test,train,train,train,train,train,test,val
ds2_007,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_007.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_007.tif,normal,127,train,train,train,val,test,train,test,train,val,train,test,train,train,train,train,train,val,test,train,train,train,val,val,test,train
ds2_008,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_008.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_008.tif,normal,120,train,val,train,train,test,train,train,test,train,train,val,train,train,test,train,train,train,test,val,val,test,train,train,train,train
ds2_009,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_009.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_009.tif,abnormal,125,val,train,val,test,train,val,test,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,val,test
ds2_010,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_010.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_010.tif,abnormal,148,test,train,train,train,train,train,train,test,train,train,val,train,train,val,test,train,train,val,train,test,train,train,train,test,train
ds2_011,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_011.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_011.tif,abnormal,146,train,val,train,val,test,test,train,train,train,val,val,test,train,train,train,val,train,train,test,train,train,train,train,train,test
ds2_012,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_012.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_012.tif,abnormal,122,train,test,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,val,test,test,train,train,val,train
ds2_013,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_013.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_013.tif,abnormal,130,train,train,test,train,train,train,train,test,train,train,train,train,train,train,test,train,val,train,test,train,train,test,train,val,train
ds2_014,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_014.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_014.tif,abnormal,137,train,val,test,train,val,val,test,val,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,val,train
ds2_015,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_015.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_015.tif,normal,153,train,train,train,test,val,val,val,train,val,test,train,train,train,test,train,train,val,test,train,train,val,train,val,val,test
ds2_016,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_016.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_016.tif,abnormal,140,train,test,train,val,train,val,val,train,test,train,train,val,train,test,train,train,val,train,test,train,train,val,train,train,test
ds2_017,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_017.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_017.tif,abnormal,152,train,val,train,test,train,test,train,train,train,train,test,val,train,val,train,train,train,val,test,val,train,test,train,train,train
ds2_018,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_018.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_018.tif,abnormal,128,train,train,test,train,val,train,test,train,train,train,train,val,train,test,train,val,test,train,train,train,train,train,train,train,test
ds2_019,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_019.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_019.tif,abnormal,126,train,train,val,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,test,train,train,test,train,train,train
ds2_020,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_020.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_020.tif,abnormal,138,train,train,val,train,test,test,train,train,train,val,val,train,val,test,val,train,test,train,train,train,train,train,train,test,val
ds2_021,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_021.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_021.tif,abnormal,127,test,train,val,val,train,train,test,val,train,train,test,train,train,train,train,train,val,train,val,test,train,train,train,train,test
ds2_022,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_022.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_022.tif,abnormal,151,train,train,test,train,train,val,train,test,val,train,train,train,test,train,val,val,train,train,train,test,val,train,val,test,train
ds2_023,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_023.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_023.tif,abnormal,140,train,train,train,val,test,val,train,train,train,test,train,test,train,train,train,val,test,train,train,train,val,val,test,train,train
ds2_024,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_024.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_024.tif,abnormal,129,val,test,train,train,train,train,test,train,val,train,train,train,test,train,train,test,train,train,train,train,train,val,train,train,test
ds2_025,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_025.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_025.tif,abnormal,136,train,train,test,train,val,train,train,test,train,train,val,train,train,train,test,val,test,train,train,train,val,train,train,train,test
ds2_026,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_026.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_026.tif,abnormal,145,val,train,test,train,train,train,train,test,train,val,train,val,val,val,test,test,train,val,train,val,train,train,train,train,test
ds2_027,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_027.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_027.tif,abnormal,127,train,test,train,train,train,train,val,train,train,test,train,train,test,train,train,test,val,train,train,train,train,val,val,train,test
ds2_028,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_028.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_028.tif,abnormal,139,train,test,train,train,val,train,train,val,test,train,train,train,test,train,train,val,train,test,val,train,val,train,train,train,test
ds2_029,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_029.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_029.tif,abnormal,126,val,test,train,train,train,train,test,train,train,val,train,test,val,train,train,val,val,train,train,test,val,test,val,train,train
ds2_030,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_030.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_030.tif,abnormal,145,val,train,test,val,train,val,train,train,train,test,train,train,test,train,train,train,val,test,val,train,train,train,test,val,train
ds2_031,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_031.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_031.tif,normal,120,test,train,train,train,train,train,val,train,test,train,train,val,test,train,train,train,train,test,train,train,train,train,train,test,train
ds2_032,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_032.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_032.tif,normal,153,train,test,val,train,train,val,train,test,train,val,train,train,test,val,val,test,train,train,train,val,test,train,val,train,train
ds2_033,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_033.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_033.tif,abnormal,136,train,test,train,train,val,test,train,train,train,val,train,train,val,train,test,train,test,train,train,train,train,val,test,val,val
ds2_034,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_034.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_034.tif,abnormal,150,test,val,train,train,train,train,train,test,train,train,val,test,val,train,train,val,train,train,test,train,train,val,train,test,train
ds2_035,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_035.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_035.tif,abnormal,145,test,train,train,train,train,val,test,val,train,train,train,test,train,val,train,train,train,val,test,train,train,train,train,train,test
ds2_036,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_036.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_036.tif,abnormal,150,train,train,train,val,test,train,test,train,train,train,val,train,train,test,train,train,train,val,train,test,val,train,train,val,test
ds2_037,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_037.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_037.tif,normal,153,test,val,train,train,train,train,val,test,train,train,val,test,train,train,val,train,train,test,train,train,train,test,train,train,val
ds2_038,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_038.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_038.tif,abnormal,133,train,val,train,train,test,test,train,val,train,train,train,test,val,val,train,val,train,test,train,val,val,test,train,train,train
ds2_039,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_039.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_039.tif,abnormal,129,train,val,test,train,train,train,train,train,train,test,train,train,train,test,train,train,train,test,train,val,train,train,val,test,train
ds2_040,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_040.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_040.tif,abnormal,131,train,train,test,train,val,train,train,train,test,train,train,train,train,val,test,train,train,train,train,test,train,test,train,train,train
ds2_041,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_041.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_041.tif,abnormal,140,train,val,test,train,val,val,test,train,train,train,test,train,val,train,train,val,train,test,train,train,train,train,train,train,test
ds2_042,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_042.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_042.tif,abnormal,133,train,val,train,train,test,train,test,train,val,train,test,train,val,train,train,val,test,train,val,train,val,train,train,val,test
ds2_043,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_043.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_043.tif,normal,153,train,train,train,test,train,val,test,val,train,train,train,train,test,val,val,train,val,test,train,train,train,train,test,train,train
ds2_044,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_044.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_044.tif,normal,153,test,val,train,train,train,train,test,train,train,train,train,train,train,val,test,train,train,train,test,train,train,train,train,test,train
ds2_045,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_045.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_045.tif,abnormal,140,train,train,test,train,train,train,train,test,train,train,train,train,val,test,val,val,test,train,train,train,test,train,val,train,train
ds2_046,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_046.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_046.tif,abnormal,140,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,test,train,train,train,train,train,train,test,train,train
ds2_047,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_047.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_047.tif,abnormal,132,val,train,test,train,train,train,train,train,test,train,train,val,train,test,train,val,test,train,val,train,val,train,test,train,train
ds2_048,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_048.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_048.tif,normal,130,train,test,train,train,train,train,train,test,val,train,test,train,val,train,val,train,train,train,train,test,test,train,train,train,train
ds2_049,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_049.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_049.tif,normal,129,test,train,val,train,train,test,train,val,train,val,train,train,test,val,train,train,train,val,train,test,train,train,train,train,test
ds2_050,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_050.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_050.tif,normal,150,train,test,train,val,train,train,train,train,train,test,test,train,val,train,train,val,train,train,test,val,train,val,train,test,train
ds2_051,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds2_051.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds2_051.tif,abnormal,139,val,train,test,val,train,val,val,train,test,train,val,test,train,val,val,train,train,test,train,val,train,train,train,train,test
